,PEOPLEUSDT_PERP.A_longliq,PEOPLEUSDT_PERP.A_shortliq,RENUSDT_PERP.A_longliq,RENUSDT_PERP.A_shortliq,CRVUSDT_PERP.A_longliq,CRVUSDT_PERP.A_shortliq,STORJUSDT_PERP.A_longliq,STORJUSDT_PERP.A_shortliq,RLCUSDT_PERP.A_longliq,RLCUSDT_PERP.A_shortliq,SXPUSDT_PERP.A_longliq,SXPUSDT_PERP.A_shortliq,KAVAUSDT_PERP.A_longliq,KAVAUSDT_PERP.A_shortliq,RSRUSDT_PERP.A_longliq,RSRUSDT_PERP.A_shortliq,MTLUSDT_PERP.A_longliq,MTLUSDT_PERP.A_shortliq,DOGEUSDT_PERP.A_longliq,DOGEUSDT_PERP.A_shortliq,WAVESUSDT_PERP.A_longliq,WAVESUSDT_PERP.A_shortliq,ALGOUSDT_PERP.A_longliq,ALGOUSDT_PERP.A_shortliq,MATICUSDT_PERP.A_longliq,MATICUSDT_PERP.A_shortliq,NEARUSDT_PERP.A_longliq,NEARUSDT_PERP.A_shortliq,AVAXUSDT_PERP.A_longliq,AVAXUSDT_PERP.A_shortliq,MKRUSDT_PERP.A_longliq,MKRUSDT_PERP.A_shortliq,SNXUSDT_PERP.A_longliq,SNXUSDT_PERP.A_shortliq,FTMUSDT_PERP.A_longliq,FTMUSDT_PERP.A_shortliq,UNIUSDT_PERP.A_longliq,UNIUSDT_PERP.A_shortliq,TRBUSDT_PERP.A_longliq,TRBUSDT_PERP.A_shortliq,TRXUSDT_PERP.A_longliq,TRXUSDT_PERP.A_shortliq,BNBUSDT_PERP.A_longliq,BNBUSDT_PERP.A_shortliq,XRPUSDT_PERP.A_longliq,XRPUSDT_PERP.A_shortliq,NEOUSDT_PERP.A_longliq,NEOUSDT_PERP.A_shortliq,EOSUSDT_PERP.A_longliq,EOSUSDT_PERP.A_shortliq,ETCUSDT_PERP.A_longliq,ETCUSDT_PERP.A_shortliq,BTCUSDT_PERP.A_longliq,BTCUSDT_PERP.A_shortliq,LTCUSDT_PERP.A_longliq,LTCUSDT_PERP.A_shortliq,XLMUSDT_PERP.A_longliq,XLMUSDT_PERP.A_shortliq,LINKUSDT_PERP.A_longliq,LINKUSDT_PERP.A_shortliq,ETHUSDT_PERP.A_longliq,ETHUSDT_PERP.A_shortliq,BCHUSDT_PERP.A_longliq,BCHUSDT_PERP.A_shortliq,ADAUSDT_PERP.A_longliq,ADAUSDT_PERP.A_shortliq,XMRUSDT_PERP.A_longliq,XMRUSDT_PERP.A_shortliq,ATOMUSDT_PERP.A_longliq,ATOMUSDT_PERP.A_shortliq,VETUSDT_PERP.A_longliq,VETUSDT_PERP.A_shortliq,THETAUSDT_PERP.A_longliq,THETAUSDT_PERP.A_shortliq,SUSHIUSDT_PERP.A_longliq,SUSHIUSDT_PERP.A_shortliq,COMPUSDT_PERP.A_longliq,COMPUSDT_PERP.A_shortliq,RUNEUSDT_PERP.A_longliq,RUNEUSDT_PERP.A_shortliq,DOTUSDT_PERP.A_longliq,DOTUSDT_PERP.A_shortliq,FILUSDT_PERP.A_longliq,FILUSDT_PERP.A_shortliq,AAVEUSDT_PERP.A_longliq,AAVEUSDT_PERP.A_shortliq,UNFIUSDT_PERP.A_longliq,UNFIUSDT_PERP.A_shortliq,GRTUSDT_PERP.A_longliq,GRTUSDT_PERP.A_shortliq,GTCUSDT_PERP.A_longliq,GTCUSDT_PERP.A_shortliq,SOLUSDT_PERP.A_longliq,SOLUSDT_PERP.A_shortliq,OCEANUSDT_PERP.A_longliq,OCEANUSDT_PERP.A_shortliq,BELUSDT_PERP.A_longliq,BELUSDT_PERP.A_shortliq,AXSUSDT_PERP.A_longliq,AXSUSDT_PERP.A_shortliq,MASKUSDT_PERP.A_longliq,MASKUSDT_PERP.A_shortliq,ALPHAUSDT_PERP.A_longliq,ALPHAUSDT_PERP.A_shortliq,1INCHUSDT_PERP.A_longliq,1INCHUSDT_PERP.A_shortliq,LINAUSDT_PERP.A_longliq,LINAUSDT_PERP.A_shortliq,GALAUSDT_PERP.A_longliq,GALAUSDT_PERP.A_shortliq,CELRUSDT_PERP.A_longliq,CELRUSDT_PERP.A_shortliq,CHZUSDT_PERP.A_longliq,CHZUSDT_PERP.A_shortliq,ALICEUSDT_PERP.A_longliq,ALICEUSDT_PERP.A_shortliq,1000SHIBUSDT_PERP.A_longliq,1000SHIBUSDT_PERP.A_shortliq,SANDUSDT_PERP.A_longliq,SANDUSDT_PERP.A_shortliq,LITUSDT_PERP.A_longliq,LITUSDT_PERP.A_shortliq,C98USDT_PERP.A_longliq,C98USDT_PERP.A_shortliq,MANAUSDT_PERP.A_longliq,MANAUSDT_PERP.A_shortliq,HBARUSDT_PERP.A_longliq,HBARUSDT_PERP.A_shortliq,DYDXUSDT_PERP.A_longliq,DYDXUSDT_PERP.A_shortliq,COTIUSDT_PERP.A_longliq,COTIUSDT_PERP.A_shortliq
2022-04-28,1755547.0,929074.0,105538.0,3872.0,109972.29999999999,10985.7,38336.0,5285.0,8155.800000000001,508.79999999999995,34269.8,9055.800000000001,11026.2,28025.599999999988,5955749,721905,62804.0,45907.0,8071008,1999585,35254.299999999996,10702.100000000002,90253.59999999999,226922.50000000006,156212.0,31599.0,79513.0,43084.0,10637.0,495.0,10.671999999999999,0.0,27448.900000000005,4887.8,687864.0,137570.0,8442.0,367.0,736.8000000000001,269.90000000000003,1251516,1487821,645.4799999999999,879.8499999999996,947948.2000000002,272113.1000000001,1107.0199999999998,221.39,65094.999999999985,66649.49999999999,8705.279999999997,2755.659999999999,99.63000000000018,149.2530000000002,755.266,1346.2139999999997,153179.0,220124.0,13989.04,3761.6999999999994,792.8269999999999,922.5489999999988,271.018,168.41600000000003,387244,125983,745.5919999999999,469.84200000000016,26071.139999999992,2949.6400000000003,3882399.0,1916789.0,72435.50000000004,14056.2,76036.0,13005.0,130.604,72.05199999999999,31858.0,10752.0,14249.100000000004,8058.900000000001,4763.699999999999,4289.0,1234.8000000000002,800.3,5235.299999999999,775.0,885010.0,715145.0,6301.299999999997,663.5,7308,5467,24041.0,13560.0,13119.0,13473.0,10212.0,4013.0,7763.0,67027.0,143069.0,41405.0,38874.0,9138.0,5407204.0,3323202.0,3066338,392804,4573028.0,379018.0,404558.0,54698.0,35656.39999999999,27527.799999999992,25553036,1489956,160182.0,34390.0,12933.4,16245.1,35756.0,10071.0,132938.0,46300.0,77641.0,20111.0,14128.2,24935.599999999995,322821.0,141502.0
2022-04-29,6575822.0,166324.0,560775.0,17963.0,119821.90000000004,3663.7,113038.0,1007.0,34392.299999999996,0.0,131470.70000000007,8416.7,37522.20000000001,15788.300000000003,17190098,295708,165326.0,21672.0,10074079,2933186,50903.800000000025,2871.1,668853.0,9546.9,731858.0,7405.0,175455.0,16705.0,22712.0,884.0,55.84900000000002,0.229,73386.10000000003,2040.1,2092891.0,164095.0,44553.0,33.0,4904.600000000001,2.9,9578950,6161785,1100.9199999999994,312.31999999999994,2307809.4999999986,100869.80000000002,6443.16,5.42,269712.9000000001,101949.09999999999,22019.969999999998,343.6,248.72499999999988,55.53899999999996,2871.127,370.93100000000004,538440.0,37584.0,55942.18000000002,319.72,1079.9789999999991,201.03399999999996,707.763,34.12,981748,37088,1074.2520000000002,263.09700000000004,39787.580000000016,915.6100000000002,12937128.0,48119.0,277327.5,4800.200000000001,223494.0,699.0,935.0490000000002,25.548,84662.0,6557.0,44573.60000000001,1218.3999999999999,34528.099999999984,318.90000000000003,3035.8999999999987,241.1,13767.1,271.1,729867.0,40101.0,19748.80000000001,9.8,14476,720,156372.0,3139.0,113142.0,708.0,50751.0,5814.0,73596.0,3433.0,750317.0,25348.0,122504.0,3863.0,22722210.0,6954589.0,5721126,521508,14491084.0,1764864.0,795404.0,26987.0,140076.89999999994,40912.50000000001,37367572,3870498,434761.0,38980.0,100777.39999999998,215.39999999999998,126064.0,6602.0,394783.0,19906.0,1043531.0,6510.0,130602.69999999998,5631.799999999999,450436.0,13756.0
2022-04-30,15932774.0,254649.0,967258.0,18542.0,230639.1000000001,12109.900000000001,269626.0,11314.0,85546.09999999998,1805.3000000000002,276477.1000000002,6729.5,114682.2,9610.7,41729165,1202407,318139.0,13787.0,8445971,1421291,60816.00000000001,11648.499999999993,1215739.199999998,26802.7,1128992.0,59505.0,191662.0,48938.0,39527.0,3016.0,95.517,1.066,65861.59999999996,1388.8000000000002,2824557.0,1122514.0,202291.0,774.0,10643.799999999996,93.7,12219497,1637562,2953.609999999997,120.06000000000002,1779723.1999999995,322579.2000000001,10493.869999999999,430.57,442980.09999999974,23087.100000000002,33245.66000000002,2962.899999999999,174.254,36.03600000000002,3223.949,403.30800000000005,1315249.0,26172.0,77936.60999999999,7547.0,1220.7439999999992,219.089,2145.785,103.663,1689198,110451,1485.7080000000008,683.8420000000003,63934.349999999984,1445.3400000000001,19486441.0,2102031.0,405864.39999999956,15667.0,501136.0,6957.0,2056.5260000000003,129.41500000000002,119750.0,8672.0,118463.19999999991,4660.5,71598.69999999995,12839.099999999997,4133.499999999998,442.1000000000001,27567.700000000004,443.2,1245314.0,79186.0,54464.5,2469.3,34688,2759,425774.0,39740.0,267863.0,2453.0,75175.0,9947.0,87672.0,5347.0,1075324.0,22460.0,391537.0,47913.0,32171127.0,2430209.0,8756820,740571,13407920.0,434585.0,2009791.0,70097.0,173586.8000000002,11990.399999999998,53160600,10826676,679936.0,43271.0,215501.69999999995,2916.0,273062.0,1128.0,650554.0,67267.0,2022982.0,48257.0,260098.40000000008,2477.6,1185519.0,44016.0
2022-05-01,2093818.0,885735.0,371868.0,70361.0,72504.20000000001,89253.9,18065.0,30509.0,18017.200000000008,4202.0,55245.899999999965,10681.399999999998,40331.49999999999,12252.399999999996,6078623,3041391,97489.0,58462.0,3905237,2447322,20201.099999999988,13638.899999999996,147796.50000000003,37103.2,171012.0,161076.0,87637.0,135213.0,10990.0,10636.0,6.597999999999998,1.258,9419.199999999997,7865.800000000001,1572387.0,2243977.0,3540.0,1579.0,472.79999999999995,670.0999999999999,3560814,18598191,476.14999999999986,574.78,448863.6000000001,1108848.9999999995,1210.9299999999998,687.4900000000001,91805.40000000001,26510.299999999996,3254.3,9464.039999999995,89.98200000000006,103.74400000000013,631.8900000000001,900.0349999999999,239295.0,101695.0,10639.38,6939.890000000001,203.1679999999998,698.7340000000002,67.67999999999998,198.83599999999998,343939,399546,1154.4250000000004,607.6219999999998,12539.890000000001,6876.3600000000015,3243212.0,6150996.0,95090.09999999999,45063.5,76492.0,36095.0,286.81000000000006,169.51999999999998,18848.0,26713.0,12452.600000000004,11577.199999999997,32404.299999999992,27515.300000000003,600.2000000000002,484.4000000000001,11432.600000000002,2788.4000000000005,152025.0,102161.0,8266.1,1391.0999999999997,7517,21077,8754.0,15217.0,7013.0,20658.0,11518.0,34043.0,15536.0,2282.0,204224.0,126548.0,13427.0,11824.0,4728664.0,3761239.0,3415413,2896820,1738234.0,2091543.0,175097.0,184832.0,53897.900000000016,15246.300000000001,22550771,22543016,191410.0,274752.0,19028.0,12150.199999999999,13829.0,9392.0,101803.0,128579.0,68688.0,136796.0,26147.3,13773.800000000001,97874.0,186625.0
2022-05-02,2829079.0,993760.0,478356.0,38502.0,59638.799999999996,37602.19999999999,13178.0,3102.0,9867.700000000003,1173.1,68032.0,35967.600000000006,34852.999999999985,15054.3,11806451,1052325,87934.0,54370.0,4022155,1401011,25523.199999999997,10265.400000000005,117217.1,110967.50000000004,281361.0,133791.0,102047.0,112752.0,11796.0,10069.0,12.020000000000001,9.6,30005.3,9407.2,1518908.0,1358641.0,16534.0,4111.0,846.2,127.1,11512233,10988897,345.99999999999983,411.38999999999993,841943.1000000002,503777.1000000002,1029.5399999999997,226.66,89447.20000000003,71589.50000000001,11363.810000000007,7016.030000000002,116.6620000000004,74.63500000000018,458.40200000000004,1313.5900000000004,154223.0,215126.0,17600.540000000005,19034.06999999999,532.3839999999998,515.5129999999998,109.29099999999997,291.387,346493,279351,958.8120000000002,783.5160000000001,18612.340000000004,2759.879999999999,2912995.0,5035267.0,185667.8,9705.299999999997,152715.0,9494.0,601.1320000000001,23.538,43085.0,10641.0,29537.500000000004,14074.699999999997,21733.10000000001,6705.399999999998,950.0000000000001,752.5000000000001,5552.500000000001,7438.5,185612.0,37850.0,18114.299999999996,2904.1,8160,2057,37334.0,16765.0,42132.0,4808.0,16123.0,8466.0,16642.0,1000.0,170284.0,76164.0,39774.0,19830.0,11566778.0,3534850.0,5772896,2164024,5592277.0,1238616.0,260283.0,47583.0,32067.600000000002,16166.900000000001,19598627,7780234,205185.0,96898.0,27118.59999999999,17264.699999999997,43461.0,191.0,230426.0,78264.0,574635.0,21116.0,43044.200000000004,4445.1,136038.0,54797.0
2022-05-03,2316787.0,83402.0,557017.0,137252.0,52894.799999999996,83722.39999999998,14855.0,14563.0,14539.100000000002,97.5,63053.799999999996,32163.300000000007,13856.5,12023.399999999998,2989186,1631513,60496.0,7788.0,2140152,1247708,19151.699999999997,10234.5,1490803.399999999,1287081.699999999,274136.0,24982.0,57221.0,43855.0,8143.0,7821.0,12.637999999999998,0.787,6684.6,3725.0,758595.0,731571.0,2357.0,1520.0,856.6999999999999,56.7,6220930,18575224,311.4600000000001,46.580000000000005,687502.6000000004,206071.29999999993,1440.52,1587.47,85901.20000000003,20269.499999999996,7315.950000000001,1091.5500000000002,64.21999999999994,27.308999999999987,739.7329999999997,621.572,237039.0,124477.0,10675.369999999995,7523.350000000003,546.522,89.45800000000001,153.128,86.91600000000003,425115,142176,458.694,585.9549999999997,16207.930000000002,9693.770000000004,3147892.0,402114.0,71578.69999999998,33031.6,103825.0,29447.0,133.585,25.680999999999997,13376.0,7720.0,15603.500000000002,4278.700000000002,18815.100000000002,5354.2,527.9000000000001,241.40000000000003,7671.0,179.20000000000002,249412.0,206167.0,47847.60000000001,25234.500000000007,5144,512,26358.0,7639.0,70018.0,17416.0,14880.0,3216.0,9546.0,2771.0,123684.0,15250.0,82369.0,19631.0,4537969.0,1426933.0,3264786,2633159,3813182.0,1984296.0,251184.0,147064.0,13607.8,9704.2,18095876,6495446,305072.0,171077.0,50920.399999999994,4124.700000000001,13063.0,4880.0,190383.0,57253.0,187683.0,72537.0,51163.700000000004,1116.0,262816.0,82979.0
2022-05-04,732801.0,5613770.0,22579.0,87758.0,82136.19999999998,648547.5999999997,13613.0,28459.0,2105.0,2370.3,17345.899999999998,27290.1,13079.900000000005,29333.699999999993,2618720,5050372,70981.0,66163.0,1341358,4953966,24576.200000000004,64873.899999999994,760484.8999999998,604404.0999999996,48044.0,193686.0,47095.0,72960.0,3452.0,13780.0,0.7110000000000001,2.9320000000000004,2124.4,18679.199999999997,274069.0,903882.0,1944.0,28132.0,81.49999999999999,979.9000000000002,11311303,30626934,87.65000000000002,781.6299999999999,293245.30000000005,714636.0999999997,320.78,3177.2000000000003,10554.6,135594.90000000005,3093.0800000000004,21275.26,54.38500000000005,157.2440000000002,378.25199999999995,4716.066999999998,101104.0,369439.0,9917.569999999996,21579.760000000002,298.82799999999986,789.8230000000004,45.42099999999999,510.4149999999998,223338,1703070,525.3239999999998,833.1650000000006,6248.110000000001,15231.510000000004,1716318.0,11146468.0,58939.399999999994,124919.7,42285.0,93701.0,37.346000000000004,434.2780000000001,22933.0,61846.0,8448.3,28999.000000000022,6065.299999999999,21978.4,433.50000000000006,1757.2999999999993,1719.3,12007.799999999997,90223.0,194218.0,5981.5999999999985,10225.300000000001,2678,12229,37767.0,39239.0,18704.0,12904.0,7633.0,46494.0,58.0,14131.0,53151.0,114626.0,22136.0,30912.0,2233758.0,4883760.0,4789161,8752016,964102.0,2865033.0,92690.0,217472.0,14638.699999999999,33140.5,9632335,29368644,182022.0,240070.0,8691.6,37578.89999999999,7941.0,16998.0,67425.0,227960.0,86326.0,229971.0,11072.5,34175.4,72008.0,304968.0
2022-05-05,8237136.0,1562906.0,277360.0,36134.0,173253.80000000002,118683.8,78725.0,11795.0,18368.300000000003,4340.099999999999,171985.2,4530.5,57803.69999999999,5140.1,20242940,3369486,214378.0,90098.0,7989881,1531908,74187.29999999999,39961.8,821022.2000000002,130682.29999999997,531886.0,121935.0,147551.0,32953.0,28485.0,10959.0,32.575,1.395,38033.99999999999,6449.1,1639600.0,605969.0,21291.0,6435.0,2233.2000000000003,146.99999999999997,23986522,14515097,2699.259999999998,1442.4800000000005,1567157.2000000002,461190.7,5244.670000000001,235.61000000000004,273478.8,24376.899999999998,45860.59,22152.219999999998,223.9429999999998,89.97200000000011,3750.434000000002,833.3679999999999,407660.0,154960.0,50509.22000000001,3232.499999999999,1304.5059999999985,262.53499999999985,447.80200000000013,91.384,1649027,438363,1337.3309999999997,615.9090000000001,29073.200000000008,9692.999999999998,11183475.0,2136558.0,241780.69999999998,187858.49999999997,159995.0,7452.0,494.29200000000014,61.36500000000001,74928.0,32190.0,56929.39999999996,24692.499999999996,54309.29999999999,4211.0,2964.7000000000007,577.2999999999998,32947.80000000002,6664.499999999999,815043.0,27579.0,26655.90000000001,1445.4,21982,8028,165837.0,16117.0,110168.0,5020.0,49074.0,20007.0,49950.0,1947.0,538371.0,65796.0,214650.0,145281.0,12030062.0,1523071.0,6860626,2454579,6451842.0,1155417.0,946134.0,162052.0,102503.99999999999,9689.300000000001,35484731,9180609,403296.0,115430.0,62942.900000000016,1071.1999999999998,79824.0,2965.0,452258.0,132077.0,861509.0,172903.0,92620.10000000005,3504.0,838426.0,92807.0
2022-05-06,3561854.0,2443562.0,75880.0,12146.0,203999.80000000008,119482.50000000001,36423.0,6040.0,7322.999999999999,5638.5,50125.200000000004,19756.600000000002,27966.500000000007,10898.3,6945213,1429454,97495.0,36532.0,3356981,941352,31844.500000000022,33112.79999999999,857917.4999999999,928573.5000000002,238021.0,58096.0,71404.0,66086.0,8210.0,3211.0,31.555000000000007,1.371,19047.700000000004,11799.7,849513.0,439122.0,15746.0,8255.0,1343.6000000000001,188.60000000000002,16602208,24054697,880.0200000000001,307.05,721168.7,645953.6000000002,1805.9699999999998,248.07,143410.5,74737.10000000002,11846.480000000005,5605.170000000002,177.0390000000002,142.014,2539.857999999999,902.5069999999998,415676.0,134552.0,23538.230000000007,5928.180000000001,904.9749999999998,867.8469999999995,461.052,56.522999999999996,661831,291766,371.45699999999994,793.5889999999999,16750.05,3297.15,4699755.0,1534299.0,125857.89999999997,11211.900000000001,136141.0,30811.0,171.388,76.494,38582.0,17187.0,21619.9,11300.000000000004,27984.0,7320.799999999999,1856.8999999999999,250.39999999999998,6056.500000000002,487.79999999999995,311577.0,82555.0,10618.1,4350.1,12380,2848,42582.0,15546.0,14395.0,12516.0,17851.0,4623.0,11552.0,1194.0,197607.0,38667.0,200572.0,155606.0,5092683.0,830474.0,5723556,2912947,5773834.0,2260840.0,493316.0,65848.0,35662.999999999985,21473.200000000004,21391068,6517215,240814.0,54909.0,65886.69999999997,21067.4,29601.0,561.0,147182.0,53121.0,499312.0,134537.0,22595.500000000004,23268.9,210082.0,111662.0
2022-05-07,4384401.0,357432.0,302885.0,21876.0,155265.40000000005,41960.99999999999,33237.0,3288.0,25175.7,49.8,136055.10000000003,781.1,24436.400000000012,4633.299999999999,14173921,983172,98744.0,23273.0,3161719,1640442,32067.399999999998,7579.000000000002,1094395.2000000004,1286376.2999999996,440180.0,99189.0,102196.0,24243.0,16776.0,1623.0,68.723,2.158,27882.100000000002,1390.8,801200.0,177724.0,26777.0,6007.0,3894.999999999999,14.8,17175646,15565059,1788.799999999998,117.44999999999997,778868.2000000003,293144.7,4733.869999999998,256.95,218500.19999999998,24072.6,10180.119999999997,1680.7299999999996,79.07100000000004,43.13200000000001,2977.299,257.708,592902.0,72714.0,35382.32999999999,2371.3900000000003,861.7059999999989,113.246,288.9680000000001,52.794999999999995,692146,141599,945.972,420.94599999999997,37969.15000000005,2937.23,8943177.0,649937.0,178380.20000000007,8368.9,170051.0,7463.0,795.3339999999997,5.9190000000000005,57579.0,3822.0,49197.8,4478.5,44426.700000000026,464.9,1523.5000000000007,40.6,14737.7,265.7,327589.0,17173.0,10030.099999999997,2374.5,14151,4870,82221.0,1187.0,40454.0,1244.0,13694.0,18187.0,28273.0,71.0,362965.0,5737.0,94077.0,18584.0,12073890.0,481969.0,4701368,1441384,8416061.0,204682.0,674231.0,21382.0,105607.99999999997,3402.4,23627462,5556135,437603.0,69025.0,64601.90000000001,2839.1,68267.0,699.0,356207.0,38780.0,373932.0,9388.0,69624.4,3900.399999999999,360148.0,44614.0
2022-05-08,1546646.0,341278.0,137449.0,28269.0,84836.09999999999,147130.79999999993,47828.0,2008.0,18328.600000000002,6118.700000000001,139858.80000000002,3018.0,38529.70000000002,9769.499999999998,10525507,1862785,56990.0,21855.0,2696835,160653,15964.400000000005,7961.299999999999,1188023.9999999993,1068927.3999999994,380577.0,165693.0,91400.0,77757.0,20020.0,3537.0,52.626999999999974,7.8069999999999995,25438.3,1316.0,1467680.0,258992.0,10244.0,2019.0,1193.6,421.3,12760691,15163405,1324.5799999999992,301.5699999999998,624188.2999999999,171774.8,1845.8799999999997,35.74,50311.90000000002,9116.999999999998,12114.819999999998,5961.29,132.8950000000002,95.05200000000012,1385.2490000000003,466.93800000000005,280953.0,75501.0,21727.92000000001,5009.71,806.236,560.6019999999999,173.94299999999998,144.49700000000004,586174,257661,446.04300000000006,849.4010000000001,22127.559999999994,3995.8500000000004,5219936.0,1990226.0,94549.49999999996,21987.700000000008,127961.0,55116.0,610.942,138.32800000000003,37449.0,21568.0,22541.400000000012,13062.100000000004,18304.600000000002,5531.1,996.7000000000005,374.8000000000001,17237.9,3419.1999999999994,298266.0,243176.0,8137.200000000003,2482.0999999999995,11055,5179,46836.0,2313.0,37779.0,4388.0,19002.0,25686.0,2694.0,4391.0,192548.0,141145.0,56960.0,41196.0,5936607.0,1667822.0,3239837,1167405,5562852.0,467136.0,774965.0,50804.0,36939.1,4417.9,24134478,7607463,139056.0,98985.0,30357.199999999997,9308.099999999999,52354.0,285.0,141255.0,77450.0,255030.0,16359.0,55058.99999999999,137815.0,194617.0,90823.0
2022-05-09,18722085.0,1915515.0,1819619.0,146904.0,385810.99999999936,56746.200000000004,339988.0,14238.0,121243.19999999997,1200.7,586803.3000000003,26269.399999999998,129690.7000000001,18289.09999999999,55598203,6714403,248718.0,42494.0,18991355,2362083,81268.79999999989,56740.3,2662226.099999999,848862.3999999999,1795318.0,387186.0,368474.0,197220.0,56775.0,17684.0,147.93800000000002,8.541,138449.7,21333.59999999999,3413633.0,641045.0,78901.0,7735.0,21664.700000000023,10823.900000000003,34309174,20575319,7462.880000000004,1548.529999999999,6403803.899999994,1069362.8999999997,19550.939999999984,1101.8499999999995,864780.899999999,88925.40000000002,63326.56000000002,8820.92,612.5429999999944,314.9899999999986,12357.943000000008,2117.453000000001,2448908.0,771791.0,165563.47999999984,29124.14000000001,3482.006999999999,1574.024999999998,2363.0080000000007,737.0909999999999,3912794,1492729,3356.5630000000033,1348.083,101865.98000000014,17123.399999999994,21907559.0,8401797.0,853921.1000000002,28434.100000000006,519277.0,77476.0,3209.5180000000005,461.86400000000003,156683.0,52335.0,209640.49999999994,50008.19999999998,145467.20000000016,11124.800000000001,12635.099999999999,1023.8,85902.00000000001,8210.3,1613541.0,118063.0,84002.29999999997,3748.1999999999994,54613,17127,569334.0,38804.0,290745.0,19585.0,66064.0,43802.0,113714.0,373.0,1099651.0,44021.0,475884.0,158941.0,33604159.0,4127532.0,12444139,3195926,41169539.0,3135211.0,3200110.0,272303.0,239663.9,32209.500000000007,143002367,63083572,894196.0,280115.0,297244.9,49255.49999999999,323861.0,18416.0,1235857.0,185926.0,2016999.0,226795.0,396746.1000000001,104190.69999999994,1884301.0,198202.0
2022-05-10,11763128.0,3613495.0,630673.0,137443.0,221866.9999999999,105239.1,44658.0,7110.0,22064.300000000003,3824.3,256166.90000000002,44615.6,56749.300000000025,29961.1,14420445,8465360,92010.0,63901.0,8085353,3924222,51893.000000000015,40908.20000000003,1145835.8999999994,816527.5999999995,1172348.0,1017881.0,222780.0,153802.0,30358.0,26809.0,157.98700000000005,179.58400000000017,42365.49999999999,13925.599999999995,2598329.0,981524.0,37692.0,7536.0,9033.4,14670.600000000004,11977773,16082403,3573.5500000000034,2883.529999999998,3009988.8000000026,2284260.4000000022,5493.6500000000015,864.6399999999996,194637.59999999992,148982.69999999998,20947.909999999993,23300.02999999999,445.8029999999971,482.38199999999887,4841.676999999999,3027.9889999999987,891763.0,814748.0,86315.95000000003,51817.01000000001,2090.3839999999973,1934.7779999999982,917.5540000000004,603.0050000000001,2224516,1566580,2821.0089999999973,1065.617,50318.40000000003,49256.99000000001,15530121.0,5989502.0,226011.10000000024,103200.29999999997,363448.0,90923.0,1080.487,666.001,126843.0,60898.0,108037.3,68708.99999999997,64796.69999999998,18055.499999999996,4856.100000000002,2023.9000000000003,34938.200000000004,4978.100000000001,659914.0,311773.0,28087.199999999997,11284.7,38033,29867,208135.0,75260.0,139658.0,19392.0,39978.0,26922.0,50711.0,18604.0,1271331.0,749909.0,252058.0,55292.0,9877445.0,4036377.0,9391388,8804393,14897146.0,6252989.0,1400522.0,678288.0,108305.19999999998,66173.90000000001,87475469,102409767,488702.0,240574.0,117961.00000000001,57165.2,161704.0,55843.0,574048.0,330761.0,679739.0,223142.0,329690.7999999997,59724.80000000001,693853.0,278811.0
2022-05-11,39964742.0,16706623.0,2191502.0,357672.0,541434.0000000007,149136.80000000002,276046.0,63439.0,113952.6,59092.299999999996,839091.1000000002,216486.9,192677.80000000022,38682.700000000004,64187269,16636022,232738.0,92873.0,27876083,17075014,151889.10000000012,115726.19999999991,2597428.099999997,1028264.8000000003,1892686.0,877634.0,598867.0,387760.0,112976.0,104574.0,568.1179999999997,978.114999999999,131490.99999999994,15768.699999999999,6597341.0,3352896.0,84148.0,35532.0,17984.9,18378.199999999997,32874266,30496345,8295.750000000016,2796.9600000000023,8231906.8999999985,3375718.500000001,19536.389999999967,7661.129999999997,780917.0999999997,253486.90000000023,66426.54000000007,34199.16999999999,943.5029999999875,530.6429999999962,17861.157,7508.829000000002,3808837.0,2249679.0,193155.27999999997,70766.35999999994,11745.701000000066,3846.543999999992,3187.2499999999973,2425.953,4400996,2536630,2921.2249999999985,2506.9700000000007,119090.28999999994,62514.979999999974,34947409.0,7785587.0,850288.3999999991,174447.80000000002,696009.0,142590.0,3718.674000000001,1209.861,256166.0,70208.0,267454.1999999996,189915.29999999996,159115.7000000001,37375.099999999984,14115.7,3625.0999999999985,132357.80000000002,24084.199999999993,3000938.0,599026.0,120992.99999999997,17152.700000000004,103540,56939,703897.0,113190.0,465175.0,31110.0,105026.0,286991.0,150193.0,23532.0,2146008.0,409995.0,497861.0,187470.0,53354856.0,16793157.0,34764242,14192152,31593257.0,5156653.0,3646481.0,1393582.0,274007.7,95328.10000000006,189877269,108487615,1279356.0,678987.0,322613.90000000014,57427.2,680329.0,53474.0,1164234.0,543777.0,3254302.0,794135.0,702241.5999999997,160282.10000000006,2588262.0,555617.0
