t,PEOPLEUSDT_PERP.A_oi,OMGUSDT_PERP.A_oi,BALUSDT_PERP.A_oi,RENUSDT_PERP.A_oi,CRVUSDT_PERP.A_oi,STORJUSDT_PERP.A_oi,RLCUSDT_PERP.A_oi,SXPUSDT_PERP.A_oi,KAVAUSDT_PERP.A_oi,RSRUSDT_PERP.A_oi,MTLUSDT_PERP.A_oi,DOGEUSDT_PERP.A_oi,BANDUSDT_PERP.A_oi,WAVESUSDT_PERP.A_oi,KSMUSDT_PERP.A_oi,ALGOUSDT_PERP.A_oi,MATICUSDT_PERP.A_oi,KNCUSDT_PERP.A_oi,ZILUSDT_PERP.A_oi,BLZUSDT_PERP.A_oi,NEARUSDT_PERP.A_oi,AVAXUSDT_PERP.A_oi,MKRUSDT_PERP.A_oi,SNXUSDT_PERP.A_oi,ENJUSDT_PERP.A_oi,ZRXUSDT_PERP.A_oi,FLMUSDT_PERP.A_oi,FTMUSDT_PERP.A_oi,UNIUSDT_PERP.A_oi,SKLUSDT_PERP.A_oi,TRBUSDT_PERP.A_oi,TRXUSDT_PERP.A_oi,BNBUSDT_PERP.A_oi,XRPUSDT_PERP.A_oi,NEOUSDT_PERP.A_oi,EOSUSDT_PERP.A_oi,ETCUSDT_PERP.A_oi,BTCUSDT_PERP.A_oi,LTCUSDT_PERP.A_oi,XLMUSDT_PERP.A_oi,LINKUSDT_PERP.A_oi,ETHUSDT_PERP.A_oi,BCHUSDT_PERP.A_oi,ADAUSDT_PERP.A_oi,XMRUSDT_PERP.A_oi,DASHUSDT_PERP.A_oi,ZECUSDT_PERP.A_oi,ONTUSDT_PERP.A_oi,ATOMUSDT_PERP.A_oi,XTZUSDT_PERP.A_oi,IOTAUSDT_PERP.A_oi,BATUSDT_PERP.A_oi,VETUSDT_PERP.A_oi,QTUMUSDT_PERP.A_oi,IOSTUSDT_PERP.A_oi,THETAUSDT_PERP.A_oi,AUDIOUSDT_PERP.A_oi,SUSHIUSDT_PERP.A_oi,COMPUSDT_PERP.A_oi,RUNEUSDT_PERP.A_oi,DOTUSDT_PERP.A_oi,FILUSDT_PERP.A_oi,AAVEUSDT_PERP.A_oi,UNFIUSDT_PERP.A_oi,GRTUSDT_PERP.A_oi,DEFIUSDT_PERP.A_oi,GTCUSDT_PERP.A_oi,YFIUSDT_PERP.A_oi,LRCUSDT_PERP.A_oi,SOLUSDT_PERP.A_oi,EGLDUSDT_PERP.A_oi,ICXUSDT_PERP.A_oi,OCEANUSDT_PERP.A_oi,ROSEUSDT_PERP.A_oi,OGNUSDT_PERP.A_oi,BELUSDT_PERP.A_oi,CTKUSDT_PERP.A_oi,AXSUSDT_PERP.A_oi,MASKUSDT_PERP.A_oi,ALPHAUSDT_PERP.A_oi,ZENUSDT_PERP.A_oi,BAKEUSDT_PERP.A_oi,1INCHUSDT_PERP.A_oi,LINAUSDT_PERP.A_oi,CELOUSDT_PERP.A_oi,GALAUSDT_PERP.A_oi,CELRUSDT_PERP.A_oi,DGBUSDT_PERP.A_oi,REEFUSDT_PERP.A_oi,ANKRUSDT_PERP.A_oi,CHZUSDT_PERP.A_oi,LPTUSDT_PERP.A_oi,ALICEUSDT_PERP.A_oi,1000SHIBUSDT_PERP.A_oi,SANDUSDT_PERP.A_oi,RVNUSDT_PERP.A_oi,SFPUSDT_PERP.A_oi,LITUSDT_PERP.A_oi,XEMUSDT_PERP.A_oi,ATAUSDT_PERP.A_oi,HOTUSDT_PERP.A_oi,STMXUSDT_PERP.A_oi,C98USDT_PERP.A_oi,ARUSDT_PERP.A_oi,MANAUSDT_PERP.A_oi,ONEUSDT_PERP.A_oi,HBARUSDT_PERP.A_oi,CHRUSDT_PERP.A_oi,DYDXUSDT_PERP.A_oi,COTIUSDT_PERP.A_oi,DENTUSDT_PERP.A_oi,NKNUSDT_PERP.A_oi,IOTXUSDT_PERP.A_oi,CTSIUSDT_PERP.A_oi,1000XECUSDT_PERP.A_oi,ENSUSDT_PERP.A_oi,KLAYUSDT_PERP.A_oi,ARPAUSDT_PERP.A_oi,ANTUSDT_PERP.A_oi
2022-01-23,294161529,3005557.2,316071.5,18064075,12606585.2,5201115,1576005.3,8445972.6,3779514.5,299542559,1576128,547537149,1158631.3,761023.4,41774.1,24222331.7,35599597,7249841,82705215,17272664,7559831,887891,5414.875,1477109.5,7217175,6295546.7,8888469,37461631,2412923,30187819,92522.2,460437361,368382.95,162273739.1,318186.09,19532818.1,1220361.37,74129.903,516309.744,152419795,4859521.1,481572.494,110928.07,115876617,107096.042,66962.7,137913.851,9662486.9,2516053.35,7004146.2,9104019.4,12470400.7,313315080,1129189.2,299098976,8160175.3,4838955,6345844,56051.025,2940739,7924204.7,1451749.9,181261.7,434129.7,29077308,1129.502,802209.9,839.618,29171365,1474743,130477.1,11008905,10211986,50578528,9563226,2259214,3337573,1649449,869490,9124436,108975.0,6463184,8535976,151172158,1329725.5,167263343,215077918,81877081,582445673,80747863,48750127,82485.2,2059807.9,2289741313,19547623,61063008,7044484,2501308.8,66588119,5395181,895356859,105092905,2855987,172535.9,18438800,144600194,26248234,16530214,6110654.1,20612589,1479567926,10661616,66128093,5135965,46405134,283000.7,2955100.7,28995853,776584.4
2022-01-24,276243924,3038750.8,282148.0,15419383,12812525.9,4583468,1503516.9,7587481.5,3086107.8,328136680,2817401,538208574,1216051.0,929722.0,48816.1,24136203.3,35841897,7608360,85791986,17547646,7370373,886612,4443.59,2161128.5,9308339,6927017.5,9183606,37299816,2600029,30469924,93962.1,420004291,386655.45,160965806.0,328984.94,19307153.5,1262390.05,73101.045,501921.444,150612285,4961818.53,475464.37,114071.778,124595874,107290.813,77050.375,129974.764,8932302.8,3065416.52,6872793.2,9364971.6,13447421.1,315247214,1137299.3,264387025,9125327.6,4993579,6101175,56140.226,2892102,8269131.3,1609825.0,165199.5,1179961.9,26637233,1010.917,695726.0,808.332,28236378,1656585,127788.8,10818317,10756375,46113352,7648507,2291212,3474439,1793977,837183,9342290,101068.6,7042439,8838281,164407894,1560714.9,164671839,233147692,79462802,611533625,82449794,52784023,72586.5,1932580.5,2271983066,18987159,59184368,6440541,2372691.0,63721484,5763485,899701183,113828752,3147884,158645.6,18134133,142652142,24106256,17982607,5752359.8,25507351,1599771490,9818560,58053778,5397966,45147085,296409.3,4091164.0,31639091,1345470.8
2022-01-25,267182100,3277981.4,316070.4,19820575,12620435.4,4154319,1677598.2,7413514.8,3128458.9,253845411,2025958,566834255,1620474.3,1163813.7,42060.4,25536377.4,35946484,9049439,133577450,20663903,7687652,915482,4837.936,1842208.4,8864642,6264559.6,9562734,39507718,2443862,28925567,111534.4,415126285,393280.2,165763856.8,323819.05,19114142.2,1194532.53,76062.541,524451.688,152214894,4740767.51,466112.851,115685.115,130352036,104513.57,69040.02,147431.933,8912358.7,2945845.88,6961153.4,9489946.2,14158065.0,307340000,1113110.2,205000876,8809705.3,4758259,6167014,59670.864,3217130,8256827.7,1639474.8,178380.1,1561069.7,28203577,863.438,787231.4,803.793,34153513,1634876,135943.7,10365342,6537096,33699617,9437162,2482302,3539241,1809845,1024681,9023258,103359.0,6372292,8499097,168420783,1508516.9,158456484,225725601,77283281,524172841,79283288,54315938,72247.6,2115664.6,1998308050,18506227,56987857,6609299,2538745.6,58617509,5249283,1198350460,112581215,3054934,169611.1,17997663,133815793,23776312,17810369,5733867.4,24175861,1433040020,10035276,61689749,5549013,45963662,274620.2,4701037.6,33062101,957903.3
2022-01-26,223896185,3165245.2,300885.9,19455024,12378198.2,4515503,1663202.9,7517858.6,3066365.4,234419931,1710938,550020516,1492759.1,2141098.4,52094.6,25711016.5,34281492,9085461,87170294,18798895,6945953,879852,5303.317,1705215.2,8555771,5958701.8,9373485,37849818,2440859,40768552,105975.0,402827358,373101.13,166329944.0,319986.9,17185044.5,1068145.57,73869.551,513916.52,145008912,4660966.27,470343.661,114389.52,128833028,93022.182,63263.801,135293.882,8316059.9,2715046.78,6665168.8,8528186.6,12991041.4,283095704,1005362.3,239685248,8573688.4,4884025,6798318,56450.328,2912612,7983757.2,1840670.1,168824.1,1005973.4,26203228,877.761,737862.4,763.142,30287514,1545562,119689.6,10576211,5555765,35383244,13953561,2520785,3211802,1873897,845781,9318524,100857.4,7369002,8745793,153211953,1499749.8,192862759,241452858,73398263,494998799,94139657,48991175,77617.0,2036985.8,2014019842,15742889,53210731,6338915,3241837.2,60485007,5886225,885030190,102418568,3828974,167033.2,18816523,131803434,20635096,20717303,5852273.3,20116951,1450834593,10897374,62343156,5621397,48285974,259223.0,3047424.7,58618608,682648.4
2022-01-27,330158901,3150607.1,318121.1,14762016,12726293.8,4478996,1507977.6,7432243.1,3411746.0,229608151,1459055,525243001,1456234.3,1544113.7,51048.4,26171364.2,32069759,9693937,85884921,18714825,6971873,916828,4769.817,1703548.2,8390553,6641466.6,9683446,39596142,2630281,35258249,103165.7,405488583,383599.55,162475641.0,330360.37,17617712.3,1064862.47,72358.376,486948.696,143160685,4492890.52,474422.972,114337.021,131466153,93649.287,59634.948,140800.715,8845127.4,2879308.46,6382270.3,8858031.6,11584410.7,287703506,964866.1,218761893,9818610.4,4892085,7323789,58600.134,2574023,8077546.8,1684255.2,164345.4,744904.9,26361833,956.861,730758.5,776.004,22765017,1390631,116690.1,11266018,6306697,39883262,12715647,2465744,4969913,1943115,808035,9955755,118296.7,6982838,8453413,156251002,1381784.5,193921112,227588555,79780296,528055633,142518876,48669617,76033.9,1712273.6,2288197690,21739016,56436298,6402181,3470260.6,48282400,5491542,871678815,110824311,3631210,154972.0,19901876,128829581,20500835,20418690,5893529.4,26247614,1522830050,11209293,60612125,5256589,45325896,266861.5,3555878.9,84789060,922425.9
2022-01-28,329194688,3909094.6,329632.6,15194610,12557548.7,4190952,1478578.1,6752206.3,3051126.8,239479581,1433600,511165730,1532210.6,1443184.0,53723.0,27625240.8,36004089,8318805,95744021,18006812,7728157,962349,4996.859,1578920.7,8389478,6282083.2,10056922,38397509,2556927,29414001,110349.5,409837858,408672.2,165227838.4,341028.19,18053912.1,1029754.68,74237.753,499429.479,146786644,4762007.46,496603.189,113398.981,131646713,99881.861,59951.771,140070.495,9023022.1,3096238.82,6110621.2,8737920.3,13038608.6,281591469,974818.6,235458001,8237466.5,5004364,6987081,67032.823,2488819,7920500.9,1729777.5,168225.4,733469.4,26683055,884.885,773057.8,784.218,21849919,1414667,122021.2,10999562,8486893,36154514,12328011,2518830,3755993,2124200,796727,11867913,116070.8,7109267,8732343,236649289,1535547.0,194241533,224786553,89607445,568271646,127787279,49748606,71298.5,1811827.9,2178334019,20967718,68629539,6051719,4041881.7,50548489,5541540,899880047,130955893,3582344,191853.9,19253151,133659418,21485783,19422386,5762274.0,55217881,1740614283,10514457,59709288,5293575,32923283,346399.6,3359852.7,68544208,890293.4
2022-01-29,486039828,3316417.9,370385.5,15120664,12074841.2,4195479,1548192.7,6774512.8,2900300.1,273133990,1747194,522593950,1933526.5,1376865.0,49603.5,27491326.4,34134610,7875202,93236985,20844342,8142782,1010266,4916.541,1895081.1,8812608,6198808.4,11195586,38824228,2540857,29729954,114301.0,424623767,410971.46,170735518.0,322583.5,17870781.9,1023708.46,76314.295,480924.51,149140313,4579075.6,505014.608,113287.322,128028811,97535.643,56378.053,132212.488,9062372.1,3119104.65,6075330.0,8824231.7,14138607.6,276906611,1006053.1,240540163,7643120.3,4907932,7182342,70928.321,2574588,8048591.6,1706346.0,166821.0,812445.8,27522368,912.31,715417.8,806.641,23282262,1510695,128478.0,11251127,7443468,37615109,13998986,2707718,3520675,1897989,796705,14039422,137808.3,8520879,8901433,269089376,1548236.7,211872359,208395241,81580723,601272740,110663057,50225788,74229.9,1963129.3,2143459546,24724211,70109054,6650341,4047361.5,43520624,6180929,1143882917,155034427,3504175,167277.7,19477577,125612789,22006292,16916508,5778280.6,36172692,1695895145,11748498,58951869,5529047,36022509,489824.8,2514451.5,45043635,1259431.7
2022-01-30,564055475,3251002.6,369898.0,14468405,13024125.1,4086490,1696465.5,6597603.8,2997018.7,281904304,1671505,533710069,1687333.6,1295659.7,52421.6,27083893.0,35014048,8026662,95563522,20653623,8486004,965851,4912.461,1690999.7,9228236,6432430.4,11753607,41121873,2549680,28881153,108446.2,475821222,399810.06,177415673.6,341995.61,17552781.8,992731.82,77273.587,568082.713,144954480,5180100.83,517704.993,124166.346,131524229,88881.302,62030.017,133425.192,8854079.7,3198196.65,6329332.9,8715283.5,12564359.9,292056149,984820.9,215385836,7944197.8,4747954,7114842,72893.72,2556358,8274939.8,1739096.6,170821.8,611569.5,28347355,854.681,592537.8,778.559,19147753,1515556,120169.9,11226474,5170050,34768530,12964642,2812959,3602777,2127191,821445,14453727,106579.0,8336820,8731415,187141344,1448399.9,215385132,211900927,84223587,622510927,127325528,49657106,78410.3,2188161.5,2149157480,22732855,59281123,6494922,3973811.9,42063985,6542345,1025922357,151906256,3291252,236930.5,21830033,117942023,19783400,17596663,5445756.5,34724699,1709133555,14338207,62451362,5206502,30016648,355878.8,2205551.6,40309555,1559215.2
2022-01-31,578932449,3557322.8,359309.2,16072015,13143263.7,3883885,1842841.3,6995206.9,2966295.3,292141019,2104380,543727203,1414147.1,1620100.3,54351.5,27906727.8,35310804,9428182,98622150,21431240,8376579,956489,4669.656,1762487.6,9226992,6325807.6,11969061,42480966,2692919,28681761,104432.7,525071988,408298.63,184572624.6,334533.93,17852277.3,999798.28,82927.335,612978.664,141197639,4676087.51,530617.767,131156.839,132526858,90154.563,63109.714,130459.477,9196379.8,3049224.26,6009092.1,8938994.9,10889100.6,282794151,975899.0,243465562,8673649.7,4971150,7473420,78198.345,2595361,8321601.2,1919543.9,181279.4,573407.3,28151649,840.279,709234.3,781.996,19718125,1624160,119201.4,11619076,5602150,38099033,9731708,2867423,3191540,1901545,763082,12628402,99430.6,8011621,8672649,158048225,1377058.1,205580850,208759431,83123028,597854608,135180203,50638517,88520.2,2101998.0,2131260463,22781233,58553143,6918655,3664664.3,38857114,6273744,980925094,137018932,3188015,208582.4,28843718,118730256,21164929,17546991,5580718.4,29501507,1699393756,17230810,79708322,5499372,31313554,416214.9,2161319.6,39971523,1427283.5
2022-02-01,481832310,3451453.7,371032.0,14782853,12662821.3,3826073,1804420.5,7614987.6,3126023.0,295991803,2049820,554670346,1604234.2,1654187.4,58618.0,28280576.2,35262193,9001767,119385673,24113623,9108832,957479,4782.676,1424588.6,9109037,6386433.3,12133772,42189009,2750147,29594840,122253.7,539439909,416467.41,179925647.2,378870.18,17687927.9,1026578.52,78617.238,645838.86,150753000,4676424.08,528462.962,126883.304,130811240,90695.802,63286.841,136687.499,11563325.7,3030838.98,6654909.4,8982608.2,11331352.3,304078088,945572.8,218588409,7578935.6,6927002,7462614,75429.56,2535853,8516984.4,1877829.9,168951.9,543830.2,30168848,951.778,1016785.2,857.783,22292064,1768235,128034.3,11996493,5646925,39031967,9692672,2907843,3121426,1852038,811222,12256499,147292.8,7736221,9060254,189287240,1431554.4,210892026,214888979,89476373,565020930,106789967,50186893,77422.1,2375303.7,2243881752,21949510,56111365,6555403,3703036.3,35983297,6759588,1202167605,126480724,3207791,194246.8,24362189,119501309,24750680,19093398,5305597.7,39003020,1934068429,12066087,63786006,6308725,29776254,384131.8,2214583.7,38245751,1167573.4
2022-02-02,501517290,3157913.2,345829.5,13724160,11722965.3,4321119,1653816.2,6781449.1,2591855.8,301090093,3833640,560901763,1368162.6,1716809.0,61926.4,29618179.7,32690362,9621964,107766836,20616424,9294737,986787,5666.302,1687278.3,8581764,6576649.4,12251279,42679656,2703974,32230386,129072.5,533955900,419006.64,180076475.3,415030.48,17881300.6,1133823.96,78025.352,616310.307,144778799,4620390.23,513059.331,127897.141,132027123,94039.278,65057.66,144499.002,10153797.3,3090139.99,7083347.4,10591498.9,10518645.2,306848704,1195204.9,194847828,7204752.2,6470868,6949886,75487.01,2674722,8647033.9,1811942.5,164450.2,529114.6,30290938,939.305,737669.7,837.182,25241954,1860507,133610.7,11995822,5835336,39531760,9615237,2897748,2663408,1806600,810764,10260773,124745.4,6802268,9148248,168427095,1366133.7,210198597,216548640,94994684,589664162,102398291,48742595,84621.1,2323634.9,1998210867,20172702,57170187,6744114,3678452.9,31337570,6503064,965987043,119348423,2729557,248918.2,23052507,131967359,20113891,19077044,5944826.3,33687420,1832793330,11989418,60230827,8056000,40317027,463702.8,2434325.1,36201799,1481882.0
2022-02-03,490725650,3193065.9,415508.2,14213221,11706888.5,4544829,1384650.9,6982041.1,2866362.3,292705905,2745920,558688276,1400489.4,1542953.8,61792.8,29494751.8,33040848,11452150,107104318,24923890,9026233,1040724,7284.055,1745740.0,8468861,8091112.9,11390745,45723006,2808114,29897543,114875.9,530665557,418629.02,177023898.4,328205.74,18830622.0,1103495.55,77749.238,607073.449,144351412,4711691.83,518440.083,140066.073,130886185,91811.135,63898.243,153340.98,10027351.9,3288964.17,8014959.0,14583322.1,10262934.6,302775285,1082207.0,175985524,7355568.9,5396731,7158881,73345.965,2619852,8406884.9,1839700.7,169174.7,534269.6,27469398,847.036,671687.4,819.663,27551711,1931492,128191.2,12050346,4837488,35226036,9486220,2673817,2628118,1712367,945878,10639095,102756.3,7135108,9069620,170077896,1781818.2,221072923,209083110,95329198,635945650,100708931,47844608,103772.5,2140231.8,2048566082,20476815,56239931,6701377,3894149.5,35321689,5823446,975375522,117601839,2586730,200816.3,24078030,131598835,48924876,20284019,5791038.8,24194669,1502305403,12687481,59380715,9980500,33994310,356409.6,3470586.2,45320839,1450274.7
2022-02-04,430692346,3083962.3,487988.1,14733063,12217651.6,4423947,1686537.9,7446686.4,3473282.1,280287706,2421725,568908957,1681275.4,1466600.8,66337.8,28622844.9,33023130,10566775,127838079,61489729,9718938,1048330,5297.121,1863050.2,8749948,7376636.2,12075398,44051393,2801023,38369041,123368.5,555321620,420181.23,189183943.8,464342.76,18641519.8,1078471.2,81530.336,639202.538,147584578,4748412.42,554627.087,126964.668,131390121,109270.178,64279.217,141823.825,18855723.1,3046011.53,7505868.8,13046162.5,9387236.1,328055825,1400467.0,186833021,7713860.5,5115439,7129970,74094.842,2584588,8493118.6,1856023.0,169769.4,790962.7,27436098,1020.776,674126.0,803.643,28370437,2087566,121885.2,12465375,7484796,34127657,9528421,3390090,3599821,1485606,891831,15527602,97487.2,7048603,9217729,174695754,1580621.0,207614116,219138587,97357550,917559444,113067493,50825877,100261.8,1975372.9,2189178832,21019314,59170388,7621162,3845844.8,34850280,6642458,1106797187,150302135,2948903,194690.2,21984045,132357955,39087926,16916042,5901284.3,24972364,1801606392,11961804,65356088,6926873,35830853,333294.6,2782683.1,43395466,1206938.0
2022-02-05,569520960,2798500.6,392284.7,14109625,11364648.0,4188547,1710076.9,6826392.4,2929249.4,342363526,2205282,578124705,1454076.1,1461138.4,62367.5,28363024.2,30896839,9480805,110759063,35554790,8635417,876655,6265.398,1333757.8,8396917,7134256.8,14199553,43650508,2915724,37037961,103075.5,526797613,394646.51,193708551.0,489875.89,18703793.6,1287465.0,81260.335,627718.722,148049018,4703924.49,543848.832,133080.487,131929097,99257.515,58331.393,149935.996,17871558.3,2936843.61,7990604.0,13157207.3,9348976.6,287756018,1218206.0,195996207,8060677.9,4995122,7033935,68750.648,2714412,8402168.1,1892611.5,156348.1,614904.0,29594462,1262.746,726496.7,705.739,29433281,1926251,129575.0,11367623,8118035,39960982,11881231,3480712,4091067,1441862,903947,12867932,129966.0,5977956,8971912,192350953,1721365.9,318914586,230790004,125823371,725802955,95734606,46874546,98619.7,2291128.2,2161721940,19476708,79131766,6495193,2886605.7,42009740,6379320,1424988409,158097644,2719482,167182.0,20121610,136807725,31601578,17750327,5868538.1,20065743,2410034494,25250351,66429344,7410361,35797681,367159.2,2663047.2,43492176,1366142.0
2022-02-06,424274622,2678199.9,402408.3,14216295,11294958.7,4181581,1549019.4,6389122.8,2574253.9,288905473,2019291,601345350,1355465.1,1349467.5,65232.3,28876798.5,31037652,8947358,111707784,27867770,8279377,871187,4537.09,1258266.2,8256246,7002208.4,10975460,40893872,2928023,34083709,161771.4,536152766,388330.46,198076116.5,372427.26,18480477.0,1171143.83,80507.616,624944.809,148629681,4663359.42,540115.881,125333.79,128241508,95792.089,57796.042,150780.531,12437012.4,2762701.14,6635354.9,11210347.4,9104610.9,312832493,1199420.2,184544009,7805556.7,5552971,6864646,69153.502,2643666,8200271.4,1844984.9,155497.0,658082.3,29383559,1182.215,768930.2,592.358,30593035,1867155,132921.1,11609140,5828992,40513247,11800709,3409966,3902551,1605905,885681,12052884,122585.6,6058339,8992507,176447097,1720228.7,321170850,222016141,98142900,608412377,83711744,48784240,104114.0,2580267.9,3076580904,17783975,59181982,6729604,3118828.0,36959812,6851825,1175886299,135167029,2677568,221663.2,22923356,135112541,29213938,23232247,6250202.7,19963167,2045485498,14938905,63134815,6718884,35467597,423353.1,2283659.0,39345645,1032575.4
2022-02-07,440218573,2846920.1,394010.0,14913358,11220165.5,3969733,1487933.7,6967711.1,2545231.3,315159865,2284018,622314512,1408470.0,1258217.3,63194.5,30429178.0,37149760,8448802,123485453,22451367,8105172,856601,5003.555,1289604.0,7420267,7005884.9,12263183,36606734,3112479,33548639,111026.0,509607736,388731.84,236715841.4,389707.02,18436914.0,1159003.81,78142.722,624436.0,144963203,4674987.71,520335.845,125486.999,130316158,93991.101,56503.733,140963.399,11564670.7,2774065.19,6503299.8,11102151.4,10308238.9,300437121,1140520.5,201899330,8055753.1,5365410,7487426,74278.412,2585777,8170440.9,1920798.0,152203.3,764855.0,26670797,1066.653,618988.5,554.226,29881681,1795330,128138.3,10948168,7939057,36441781,11608006,2700193,4197559,1553319,840992,10696164,120322.1,6016073,9494242,199526121,1851128.6,290789801,197050235,111119127,636741982,75749948,47027047,93275.5,2314515.1,3285533585,18505999,65246279,6655129,2801540.3,46000653,6930028,1231870686,176387076,3200655,186638.5,20550758,126093189,28075998,19049396,6047652.1,20593897,1877149505,14025074,66899198,6212196,34435284,385341.9,5882530.7,121759047,1281265.5
2022-02-08,561472251,2903256.2,390298.4,14614194,11248732.8,3943449,1392052.9,6393631.8,2391354.2,309237393,2262279,589413206,1214213.9,1208671.5,60846.3,30159793.1,34762042,8158087,119224571,23662656,8225808,1029800,4380.218,1132559.4,7715885,7523921.8,11850939,36960950,2992461,33758001,113800.1,503475446,414354.83,265623121.8,391658.6,18097447.5,990427.17,72958.572,625668.822,145016627,4531409.73,488120.971,119929.373,132576682,90360.437,60526.327,158927.038,13188394.6,2823495.66,7804607.9,12686496.2,8832056.2,279654929,1449854.2,176272189,7222397.4,4618662,6992366,72799.259,2403195,7993985.9,2000094.3,151425.7,637766.2,25540808,1075.176,594727.0,507.447,26158473,1807024,122802.2,11140734,6298035,37044880,11277303,2823971,3332390,1486483,874799,12023904,124926.0,6062193,9536658,174639047,1880391.4,296842947,195960806,110406522,581631232,69794500,45703866,98854.9,2212684.6,3003791416,19486341,65969203,6708935,2735183.2,44060877,7937899,1055738192,148586411,2959121,216625.3,21647383,116483941,26682734,16825305,6098592.8,19388480,1771377701,17980158,121885186,6769870,47617234,354945.2,3379725.2,74335157,1127601.4
2022-02-09,488370274,2901385.5,383502.3,15100573,11511528.0,4209820,1978565.2,7034833.7,2287261.8,285869957,2241805,603422970,1382388.2,1559320.4,58836.1,31340649.8,37490163,8206830,113181359,35434905,8213271,987137,4228.083,1315628.4,8313429,8348067.1,12040840,37561491,3041587,34186050,106088.2,509278417,394123.03,260878329.0,441319.36,18592620.2,1231795.02,74616.641,637021.673,146838738,4440650.0,504762.291,120121.48,127688774,92456.046,56354.936,145519.697,12244113.0,2811200.7,8255372.7,14965102.9,8654463.8,294538421,1297733.5,187513277,7149863.0,4635581,7211730,73838.395,2297901,7827275.1,1941173.1,145887.7,692981.4,23858622,1118.277,671558.1,533.352,23591123,1773046,113375.6,11522548,7119133,35476263,13415324,3113060,3466808,1487827,923581,12126822,124207.6,6513983,9494381,195265121,2157125.6,272640177,196010407,114671463,565353290,78367290,47538122,140241.6,2248113.7,3021792074,18235851,68981573,7319299,3675478.6,35457233,7161818,1025105211,200040332,3250300,204551.8,19810289,120533607,24780466,18960920,6434832.2,25796128,1722709491,16388249,107151826,7112066,37192191,371286.5,5526038.3,59223644,904131.3
