t,PEOPLEUSDT_PERP.A_fr,OMGUSDT_PERP.A_fr,BALUSDT_PERP.A_fr,RENUSDT_PERP.A_fr,CRVUSDT_PERP.A_fr,STORJUSDT_PERP.A_fr,RLCUSDT_PERP.A_fr,SXPUSDT_PERP.A_fr,KAVAUSDT_PERP.A_fr,RSRUSDT_PERP.A_fr,MTLUSDT_PERP.A_fr,DOGEUSDT_PERP.A_fr,BANDUSDT_PERP.A_fr,WAVESUSDT_PERP.A_fr,KSMUSDT_PERP.A_fr,ALGOUSDT_PERP.A_fr,MATICUSDT_PERP.A_fr,KNCUSDT_PERP.A_fr,ZILUSDT_PERP.A_fr,BLZUSDT_PERP.A_fr,NEARUSDT_PERP.A_fr,AVAXUSDT_PERP.A_fr,MKRUSDT_PERP.A_fr,SNXUSDT_PERP.A_fr,ENJUSDT_PERP.A_fr,ZRXUSDT_PERP.A_fr,FLMUSDT_PERP.A_fr,FTMUSDT_PERP.A_fr,UNIUSDT_PERP.A_fr,SKLUSDT_PERP.A_fr,TRBUSDT_PERP.A_fr,TRXUSDT_PERP.A_fr,BNBUSDT_PERP.A_fr,XRPUSDT_PERP.A_fr,NEOUSDT_PERP.A_fr,EOSUSDT_PERP.A_fr,ETCUSDT_PERP.A_fr,BTCUSDT_PERP.A_fr,LTCUSDT_PERP.A_fr,XLMUSDT_PERP.A_fr,LINKUSDT_PERP.A_fr,ETHUSDT_PERP.A_fr,BCHUSDT_PERP.A_fr,ADAUSDT_PERP.A_fr,XMRUSDT_PERP.A_fr,DASHUSDT_PERP.A_fr,ZECUSDT_PERP.A_fr,ONTUSDT_PERP.A_fr,ATOMUSDT_PERP.A_fr,XTZUSDT_PERP.A_fr,IOTAUSDT_PERP.A_fr,BATUSDT_PERP.A_fr,VETUSDT_PERP.A_fr,QTUMUSDT_PERP.A_fr,IOSTUSDT_PERP.A_fr,THETAUSDT_PERP.A_fr,AUDIOUSDT_PERP.A_fr,SUSHIUSDT_PERP.A_fr,COMPUSDT_PERP.A_fr,RUNEUSDT_PERP.A_fr,DOTUSDT_PERP.A_fr,FILUSDT_PERP.A_fr,AAVEUSDT_PERP.A_fr,UNFIUSDT_PERP.A_fr,GRTUSDT_PERP.A_fr,DEFIUSDT_PERP.A_fr,GTCUSDT_PERP.A_fr,YFIUSDT_PERP.A_fr,LRCUSDT_PERP.A_fr,SOLUSDT_PERP.A_fr,EGLDUSDT_PERP.A_fr,ICXUSDT_PERP.A_fr,OCEANUSDT_PERP.A_fr,ROSEUSDT_PERP.A_fr,OGNUSDT_PERP.A_fr,BELUSDT_PERP.A_fr,CTKUSDT_PERP.A_fr,AXSUSDT_PERP.A_fr,MASKUSDT_PERP.A_fr,ALPHAUSDT_PERP.A_fr,ZENUSDT_PERP.A_fr,BAKEUSDT_PERP.A_fr,1INCHUSDT_PERP.A_fr,LINAUSDT_PERP.A_fr,CELOUSDT_PERP.A_fr,GALAUSDT_PERP.A_fr,CELRUSDT_PERP.A_fr,DGBUSDT_PERP.A_fr,REEFUSDT_PERP.A_fr,ANKRUSDT_PERP.A_fr,CHZUSDT_PERP.A_fr,LPTUSDT_PERP.A_fr,ALICEUSDT_PERP.A_fr,1000SHIBUSDT_PERP.A_fr,SANDUSDT_PERP.A_fr,RVNUSDT_PERP.A_fr,SFPUSDT_PERP.A_fr,LITUSDT_PERP.A_fr,XEMUSDT_PERP.A_fr,ATAUSDT_PERP.A_fr,HOTUSDT_PERP.A_fr,STMXUSDT_PERP.A_fr,C98USDT_PERP.A_fr,ARUSDT_PERP.A_fr,MANAUSDT_PERP.A_fr,ONEUSDT_PERP.A_fr,HBARUSDT_PERP.A_fr,CHRUSDT_PERP.A_fr,DYDXUSDT_PERP.A_fr,COTIUSDT_PERP.A_fr,DENTUSDT_PERP.A_fr,NKNUSDT_PERP.A_fr,IOTXUSDT_PERP.A_fr,CTSIUSDT_PERP.A_fr,1000XECUSDT_PERP.A_fr,ENSUSDT_PERP.A_fr,KLAYUSDT_PERP.A_fr,ARPAUSDT_PERP.A_fr,ANTUSDT_PERP.A_fr
2022-11-28,-0.004841,0.01,0.006756,0.01,-0.039637,0.01,-0.05279,0.01,-0.072295,-0.001548,0.001576,0.001741,0.003246,0.01,0.01,-0.013838,-0.00673,0.003533,0.01,0.003617,0.000558,-0.029326,-0.020683,-0.004357,0.008992,0.008516,0.004709,-0.000493,-0.002618,0.01,0.001401,-0.011143,-0.092201,0.01,0.01,0.01,-0.014471,2.1e-05,0.006505,0.005892,0.008373,-0.012317,-0.051581,-0.00037,-0.004515,0.01,-9.2e-05,0.01,-0.007678,-0.004564,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006296,0.001576,-0.040277,-0.005737,0.01,0.006789,0.006167,-0.028303,0.01,0.01,0.009515,-0.281466,0.01,0.01,0.002497,0.003913,0.01,0.01,0.01,-0.027946,-0.011156,0.01,0.01,-0.004449,-0.027503,-0.042529,0.01,-0.022083,0.01,0.01,0.005413,0.003383,-0.011597,0.01,0.01,0.006202,0.002671,0.006675,-0.017623,-0.007268,-0.584039,0.01,0.003615,0.01,-0.012205,0.001845,0.01,0.01,0.007428,0.01,-0.012252,0.01,0.01,0.01,-0.000319,0.01,0.00017,0.001209,0.001386,0.008177,-0.002962
2022-11-29,0.004574,0.01,0.002356,-0.012438,-0.021851,0.01,-0.082109,0.01,-0.066628,0.01,0.01,0.01,0.000409,0.01,0.01,0.01,0.01,0.008457,0.007859,0.01,0.01,0.003539,0.01,-0.000376,0.01,0.009238,0.01,0.01,0.01,0.01,0.01,-0.003243,-0.021615,0.00998,0.01,0.01,0.005271,0.004171,0.006157,0.01,0.01,0.01,-0.016921,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.001815,-0.007416,0.01,0.01,0.01,0.002943,-0.010119,-0.003503,0.01,0.01,-0.073299,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003744,0.01,0.01,0.01,-0.015012,-0.008826,0.01,0.01,0.01,0.003484,0.01,0.006896,0.01,-0.003908,0.009347,0.01,-0.00825,0.01,0.01,-0.004383,0.002298,0.01,0.01,0.01,-0.009561,-0.001693,0.01,0.01,0.01,0.01,0.01,0.00043,0.01,0.01,0.01,0.01,0.01,0.004869,0.01,0.01,0.002267,0.01
2022-11-30,0.01,-0.042102,0.01,-0.003268,-0.003025,0.01,-0.022335,0.01,-0.096214,0.01,-0.008379,0.004777,-0.003559,0.01,-0.03327,0.01,0.01,-0.022433,0.01,0.01,0.01,-0.000474,0.009008,-0.035105,0.01,0.01,0.01,0.01,0.01,-0.003582,0.01,-0.007972,-0.079031,0.003792,0.01,0.01,-0.011238,0.009511,0.00826,0.01,0.007388,0.01,-0.032172,0.01,-0.00648,0.01,-0.013614,0.01,-0.000156,0.01,0.01,0.01,0.01,0.01,0.01,0.008962,-0.006375,0.01,0.01,0.01,-0.007995,0.01,0.01,0.008861,0.000648,-0.008968,0.006773,0.01,0.01,-0.041907,0.01,-0.058745,0.01,0.007658,0.008801,0.01,0.01,-0.034635,0.002238,-0.006669,0.01,-0.035958,-0.011491,0.034233,0.007246,0.01,0.009059,0.033234,0.01,0.01,0.01,0.01,-0.02142,0.01,0.01,0.01,-0.007884,0.00704,0.008876,0.01,0.01,0.01,-0.000228,0.01,0.01,0.01,0.01,-0.001056,0.01,0.01,0.01,0.01,0.01,0.01,0.007418,0.01,-0.012059,0.01,0.01
2022-12-01,0.01,0.01,0.01,0.000539,-0.040721,0.01,-0.082021,0.01,-0.098029,0.01,-0.022946,0.000428,-0.022538,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009875,0.01,0.01,0.01,0.01,0.008589,0.01,-0.009282,0.01,0.01,0.01,-0.012281,-0.02155,0.01,0.01,0.01,0.003145,0.01,0.003105,0.01,0.009597,0.01,-0.005912,0.01,0.008848,0.004806,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007755,0.009992,0.01,0.01,0.01,0.008511,-0.014605,0.007478,0.01,0.01,-0.01949,0.01,0.01,0.01,0.01,0.01,-0.024358,0.01,0.01,-0.048317,0.01,0.01,0.006025,-0.019435,0.01,0.00671,0.01,0.01,0.01,0.01,0.01,0.00223,0.01,0.006496,0.01,0.01,0.00158,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.003327,-0.033533,0.01,0.01,-0.007128,0.01,0.01,0.007804,0.01,0.01,0.01,0.01
2022-12-02,0.01,0.01,-0.00327,-0.022757,-0.023628,0.01,-0.024985,0.01,-0.01352,0.01,-0.002309,-0.003821,0.01,0.01,-0.000966,0.01,0.009848,0.01,0.01,-0.031797,0.01,-0.004636,0.01,0.002971,0.01,0.01,0.01,0.006921,0.01,0.01,0.01,-0.009543,0.0,0.005694,0.01,0.01,-0.024645,-0.003753,0.001831,0.01,0.005004,0.00487,-0.028984,0.01,0.002322,0.007862,-0.001198,0.01,0.000236,0.01,0.0066,0.01,0.01,0.01,0.01,0.000243,0.01,0.01,0.01,-0.002895,-0.016052,0.01,0.01,0.01,0.004067,0.009077,-0.004783,0.01,0.01,-0.005628,0.01,0.01,0.01,0.008542,0.01,0.01,0.01,-0.002806,-0.007721,0.01,0.01,0.007497,0.002096,0.01,0.008318,0.0032,0.005757,0.01,-0.001444,0.008856,0.01,0.01,-0.004401,0.01,0.01,0.002709,0.003482,0.004085,0.01,0.01,0.01,-0.031522,0.01,0.01,0.001169,0.01,-0.008765,0.01,0.00078,0.01,0.01,0.01,0.01,-0.003643,0.01,0.01,-0.008258,-0.010855,-0.001334
2022-12-03,0.01,0.01,6.2e-05,0.01,-0.019834,0.01,-0.014314,0.01,-0.021774,0.01,0.0007,0.002729,-0.030577,0.01,0.01,0.01,0.01,0.01,0.01,-0.001402,0.01,-0.004436,0.01,0.01,0.01,0.01,0.01,-0.002241,0.01,0.01,0.01,-0.001445,0.0,0.005858,0.01,0.01,-0.00108,0.01,5e-05,0.01,0.01,-0.002251,-0.001869,0.01,0.0004,0.006029,0.01,0.01,-0.005425,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.007776,0.01,0.01,0.007307,0.001969,-0.009111,0.01,0.01,0.009114,-0.030733,0.000865,0.01,0.01,0.001934,0.01,0.01,0.01,-0.008983,-0.002123,0.01,-0.018187,0.005825,0.01,0.01,0.00473,-0.011884,0.01,0.01,0.005824,0.01,0.01,0.003607,0.01,0.01,0.01,-0.024445,0.003039,0.01,0.01,0.01,0.01,-0.002218,0.01,0.01,0.01,0.01,0.001218,-0.018345,0.01,0.01,-0.01773,-0.347406,0.01,0.01,0.01,0.01,-0.009817,0.000129,0.01
2022-12-04,0.01,0.01,-0.02023,0.01,-0.012164,0.01,-0.00231,0.01,-0.00525,0.007362,-0.01509,0.007611,0.003714,0.008235,0.01,-0.002192,0.00075,-0.000691,0.01,0.01,0.0087,-0.009782,-0.022731,0.002408,0.01,-0.002253,0.01,-0.000181,0.01,0.003331,0.01,-0.046024,0.0,-0.004965,0.01,0.01,-0.003069,0.004581,0.003636,0.01,0.006551,0.003593,-0.003722,0.005952,0.000467,0.01,0.01,0.01,-0.009589,0.001731,0.001869,0.01,0.00424,0.007029,0.01,-0.007187,0.01,0.01,0.01,0.01,-0.001325,0.01,0.01,0.005674,0.01,0.009025,0.01,0.01,0.01,-0.001362,0.01,0.01,0.01,0.00104,0.01,0.01,0.01,-0.045046,0.003642,0.01,-0.003189,0.01,-0.013263,-0.057384,-0.375709,0.006181,-0.023302,-0.03856,0.01,0.01,0.01,0.007017,0.01,0.004932,0.006065,-0.003858,0.001987,-0.014692,0.01,0.01,0.01,0.002324,0.01,0.01,0.001411,0.01,0.00585,-0.000824,0.01,0.01,0.01,8.7e-05,0.01,0.01,-0.00533,0.01,-0.00143,0.004806,-0.010525
2022-12-05,-0.004814,0.01,0.01,0.01,-0.047186,0.01,-0.02299,0.01,-0.061984,0.01,0.01,0.007643,-0.038795,0.009095,0.001015,0.01,0.01,0.01,-0.004847,0.006174,0.01,0.007401,-0.004865,-0.006452,0.006737,0.009642,0.01,0.00269,0.01,-0.013776,0.01,-0.026288,0.0,0.004921,0.01,0.01,0.005602,0.004603,0.007444,0.01,0.01,0.005578,-0.021195,0.003614,-0.009965,0.004649,0.009553,0.01,0.01,0.01,0.01,0.01,-0.011346,0.008422,0.01,0.001726,0.01,0.01,0.01,0.001315,0.01,0.01,0.01,0.00413,0.007218,0.01,0.01,0.007761,0.002409,0.01,0.009851,0.01,0.01,0.01,0.007094,0.01,0.01,-0.172282,0.01,0.01,0.009027,0.01,-0.049308,-0.074373,0.01,0.01,-0.030748,0.01,0.000702,-0.002883,0.01,0.01,-0.000626,0.01,0.01,0.01,-0.006868,0.01,0.01,0.008842,0.01,-0.00228,0.002522,0.008377,0.007185,-0.003562,-0.022965,-0.002295,0.01,0.01,0.01,0.007645,0.01,0.01,0.01,0.01,0.01,-0.018757,0.01
2022-12-06,0.001441,0.01,-0.055385,0.01,0.01,0.01,-0.012925,0.008929,-0.02479,0.01,0.01,0.006644,0.000376,0.01,0.01,-0.008039,0.00776,0.01,-0.00119,-0.003234,0.002368,-0.003821,-0.009298,0.001341,0.01,0.01,0.01,0.001878,0.01,-0.003076,0.002869,-0.022049,0.0,-0.005491,0.00688,0.01,-0.00698,0.002305,0.006232,0.009,0.004139,0.004364,-0.02672,0.003082,-0.007628,0.005249,0.01,0.01,0.005505,0.01,0.01,0.01,0.006334,0.01,0.007411,0.002647,0.01,0.01,0.01,-0.007024,-0.010411,-0.003052,0.01,-0.015415,0.01,-0.006059,0.006214,0.01,0.01,0.001418,0.008721,0.002853,-0.008792,-0.005451,0.01,0.001878,0.004895,-0.251104,0.01,0.01,0.01,0.01,-0.039306,0.01,0.01,-0.013132,-0.009172,0.01,0.01,0.01,0.01,0.007947,0.01,-0.004835,0.01,0.01,-0.006628,-0.001229,0.01,0.01,0.01,0.01,0.009406,-0.00104,0.01,0.01,0.000813,-0.03896,0.01,0.01,0.01,-0.006002,0.01,-1.0,-0.000383,0.006507,-0.017794,-0.02625,0.01
2022-12-07,-0.017384,0.00521,0.003578,0.01,0.004952,0.01,-0.041173,-0.007339,-0.08518,0.002356,0.01,-0.006034,-0.007225,-0.019465,0.004034,-0.018869,-0.006289,-0.043919,-0.016464,0.01,0.007623,-0.013375,-0.016013,-0.051185,-0.005561,0.01,-0.001712,-0.00887,0.01,-0.002006,0.007963,-0.015982,0.0,-0.004917,0.01,0.006671,-0.033401,-0.001492,-0.00074,0.009119,-0.008627,-0.000233,-0.008552,0.01,0.01,-0.00168,6.9e-05,0.01,-0.001751,0.01,-0.001325,0.003289,-0.006067,-0.007432,0.01,0.009437,-0.002251,-0.012194,0.005235,0.01,0.004764,-0.006513,0.01,-0.004153,0.009836,-0.003788,0.004789,0.01,0.002583,0.005056,-0.003629,0.01,0.01,0.01,-0.008869,0.01,0.01,-0.041736,0.002193,0.01,-0.005158,0.01,-0.052558,0.01,0.01,-0.001615,-0.012651,0.025643,0.009719,0.01,-0.007127,0.01,0.007595,0.003237,-0.003834,0.01,-0.00548,-0.083133,-0.021416,0.01,-0.00481,-0.038106,0.01,0.004747,-0.020109,0.01,-0.049532,0.005123,-0.004799,0.01,0.01,-0.005158,0.01,-0.000193,0.01,-0.015756,-0.000502,-0.006812,-0.070352
2022-12-08,-0.016762,0.01,-0.001003,-0.004087,0.01,0.01,-0.010849,-0.029576,-0.101488,0.00343,-0.12116,0.003676,-0.209661,-1.0,-0.000542,0.002827,-0.007724,-0.015915,0.01,-0.001164,-0.011878,-0.007361,-0.009016,0.001565,0.002646,-0.012468,0.01,-0.017728,0.01,-0.050598,0.007891,-0.004768,0.0,-0.010086,-0.001144,0.007548,-0.016267,0.000167,0.000473,-0.002976,0.007424,-9.2e-05,-0.026273,0.000921,-0.026768,0.01,-0.007485,0.01,-0.008969,0.01,-0.018062,0.008147,0.000505,-0.005006,0.01,-0.005872,0.01,-0.009163,1.8e-05,-0.027223,-0.012889,-0.008792,-0.011332,-0.007372,0.01,-0.017883,0.001821,0.006748,-0.002272,0.001999,0.01,-9.4e-05,-0.008875,-0.005475,0.004992,0.01,0.001446,-0.023092,-0.005462,0.005202,0.007989,0.007755,-0.045706,0.01,0.01,-0.003441,-0.021695,0.01,0.007957,-0.005837,-0.015642,-0.010794,0.01,0.008781,0.004477,-0.03424,-0.012831,-0.022633,0.01,0.009508,0.01,0.01,0.000138,-0.0147,-0.004373,0.000334,-0.003611,-0.01734,-0.018509,0.01,0.01,-0.015395,0.01,0.00765,-0.0131,-0.007008,-0.002006,-0.019169,0.01
2022-12-09,-0.017539,0.01,0.004538,-0.032326,-0.016737,0.009667,-0.167142,-0.015561,-0.018931,0.01,-0.004288,0.01,-0.01179,-0.685127,-0.002712,0.004711,0.007083,-0.008585,0.004689,0.01,0.001933,0.00078,-0.003036,-0.003456,0.007202,0.004748,0.01,0.006213,-0.001626,-0.041062,0.01,0.001045,0.0,0.006905,0.01,0.005943,0.004746,0.003198,0.003524,0.01,0.002289,0.0049,0.001992,0.01,-0.007092,-0.002227,0.01,0.01,0.000683,0.000634,-0.003302,0.01,0.001854,-0.000592,0.01,-0.005708,0.00951,0.004147,0.01,-0.011085,0.00998,-0.002652,0.01,0.003154,-0.016099,0.000382,0.001547,0.01,0.01,0.007054,0.006453,0.01,-0.721478,0.01,0.01,0.01,0.01,-0.022116,-0.006978,0.01,0.01,-0.017986,-0.00458,0.01,0.00668,0.01,0.006364,0.01,0.01,-0.001481,-0.005509,-0.007903,0.005908,0.01,0.009036,0.01,-0.004478,0.01,0.01,-0.000849,-0.006249,0.01,0.004816,0.01,0.002827,0.004487,0.004704,0.004205,-0.006973,0.003641,0.01,-0.017385,0.01,-0.777482,0.00566,0.01,0.009849,-0.037483,0.01
2022-12-10,-0.019356,0.01,0.01,0.0059,0.004191,0.01,-0.029118,0.01,-0.04202,0.01,-0.010788,0.01,0.004926,-0.118777,0.005396,0.01,0.007177,0.009421,0.01,0.01,-0.000449,0.002305,0.01,0.005912,0.01,-0.021428,0.01,0.006465,0.005101,-0.020178,-0.006194,-0.008126,0.0,0.002846,-0.015056,0.01,0.001955,0.001711,0.003838,0.01,0.002179,0.006841,-0.020926,0.01,-0.03934,-0.007933,0.01,0.01,0.01,0.01,0.007314,0.01,0.006248,-0.069347,0.01,0.01,0.01,0.01,0.007939,-0.012256,0.003778,-0.011716,0.01,-0.001511,-0.332091,-0.018478,0.008714,0.01,-0.002664,-0.016454,-0.004982,0.01,-0.265171,0.01,0.009324,0.01,-0.001111,-0.053586,-0.009702,0.01,0.01,-0.011452,0.00824,0.075061,-0.007484,0.01,-0.041728,0.005906,0.006226,0.00341,0.004667,0.000537,0.009806,0.01,0.01,0.01,0.007016,0.01,0.01,0.01,0.01,0.01,-0.002943,0.01,0.002576,0.01,0.01,0.01,-0.007059,0.01,0.01,-0.02501,0.01,0.01,0.01,0.008176,0.01,0.008454,-0.018211
2022-12-11,-0.001484,0.01,0.01,-0.06086,0.004543,-0.002488,-0.015899,0.01,-0.029173,0.01,-0.064486,0.004295,0.01,-0.125608,0.004766,0.01,0.007481,-0.016633,0.01,-0.002031,0.01,-0.004664,0.01,-0.004193,0.01,-0.158259,0.01,0.009903,-0.008488,-0.000445,0.01,-0.005859,0.0,-0.014466,0.002121,0.01,-0.004063,0.000692,0.001031,0.003263,0.008065,0.001359,-0.021411,0.001189,-0.032766,-0.000186,0.01,0.01,0.003743,0.01,0.01,0.01,0.01,-0.060535,0.01,-0.001376,0.00851,0.01,0.01,-0.01454,0.01,-0.002972,0.000174,-0.007609,0.008052,-0.028781,0.009774,0.007697,0.01,-0.000944,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007736,0.007322,-0.386391,0.01,-0.000576,0.004428,0.01,-0.044094,0.01,0.01,-0.062791,0.008095,0.01,0.01,-0.005143,0.01,0.01,0.001437,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.023923,0.002265,0.01,0.01,0.01,0.008705,0.002174,0.002525,0.004617,0.00333,0.01,-0.027458,0.01,0.008309,0.004732,-0.001542,0.009704
2022-12-12,-0.032411,0.007846,0.01,0.005121,0.000547,0.01,-0.017841,0.01,-0.028733,0.009742,-0.030965,0.000289,0.01,-0.353202,-0.005894,0.007678,0.000924,-0.008847,0.01,0.003996,0.001272,-0.013841,0.005009,-0.014674,0.01,-0.009916,0.01,-0.006356,0.005018,-0.009478,0.01,-0.003746,0.0,-0.003285,0.01,-0.002057,-0.024233,-0.00167,0.001664,0.009363,-0.000902,-0.002692,-0.059947,0.007678,-0.053566,-0.008645,-0.010569,0.01,0.00055,-0.033392,-0.015053,-0.00768,-0.02249,0.001875,0.000182,0.01,0.003308,0.01,0.005431,0.01,0.005046,-0.000297,0.003935,0.006855,0.01,-0.01818,-0.009582,0.01,0.01,-0.012371,0.01,0.01,-0.606782,-0.011519,0.008287,0.01,0.01,-0.02177,0.009825,-0.119616,0.01,0.002835,0.003413,0.01,-0.007188,0.000488,0.01,0.01,0.009398,0.01,-0.03453,-0.025345,-0.001082,-0.005071,0.002432,0.01,0.004016,0.005475,-0.026966,-0.00249,0.01,0.01,0.005083,0.009934,-0.018019,-0.005409,-0.00038,0.01,-0.01825,0.008644,-0.003555,0.01,0.01,0.01,0.006497,0.004446,0.01,-0.005646,0.003553
2022-12-13,0.005612,0.01,0.002601,0.01,-0.006892,0.003399,-0.019586,0.01,0.004784,0.01,0.01,0.01,0.01,-0.232076,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005942,-0.008725,-2e-06,0.000731,0.003452,0.01,0.01,0.01,-0.003058,0.01,-0.004303,0.0,0.01,0.01,0.008017,0.008779,0.01,0.01,0.01,0.01,0.01,-0.108648,0.00963,-0.017285,-0.002973,0.01,0.01,-0.003187,0.009876,0.000609,0.007793,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.007004,0.006435,0.01,0.004927,0.01,0.01,0.007498,-0.003269,0.01,0.01,0.01,0.01,-0.012856,0.003966,0.01,0.01,0.01,-0.06466,0.001531,0.007571,0.01,0.01,0.01,0.01,-0.022623,0.01,0.01,-0.522378,0.01,0.01,0.004352,-0.038015,0.01,0.01,0.01,0.003018,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.014019,0.01,0.000593,0.01,0.01,-0.095389,0.01,0.00086,0.01,0.01,0.01,0.01,0.01
2022-12-14,-0.012147,0.01,0.01,0.01,0.01,-0.056283,0.01,0.01,-0.005954,0.01,0.01,0.01,0.01,-0.139859,0.01,0.01,0.01,0.01,0.01,-0.000859,0.01,0.006105,0.005043,0.01,0.01,-0.008147,0.01,0.01,0.01,0.001728,0.01,0.002843,0.0,0.01,0.01,0.01,-0.012667,0.01,0.01,0.01,0.01,0.01,-0.046652,0.01,-0.039174,0.01,0.01,0.01,0.01,0.01,-0.017524,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005956,0.01,0.01,0.01,0.01,0.01,0.000684,0.01,0.003158,0.01,0.01,0.003078,0.01,-0.014855,0.01,0.01,0.01,0.01,-0.03074,0.01,0.01,0.01,0.01,0.01,0.01,-0.091387,0.01,0.01,-0.190388,0.01,0.01,0.01,-0.015512,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005917,-0.010036,0.01,-0.017577,0.01,0.01,0.01,-0.017534,0.01,0.01,0.003018,0.01,0.01,0.005813
2022-12-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.022681,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009284,0.01,0.01,0.01,0.01,-0.002647,0.0,0.01,0.01,0.01,-0.005719,0.00518,0.01,0.01,0.01,0.01,0.001782,0.00717,0.007343,0.01,0.01,0.01,0.008067,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.008655,0.01,0.01,0.01,0.01,0.01,0.004811,0.01,0.01,0.01,0.01,0.01,-0.196973,0.01,0.01,-0.064507,0.01,0.01,0.01,0.009427,0.01,0.004272,0.01,0.01,-0.005866,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006452,0.01,-0.001444,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.007854,0.01
2022-12-16,0.01,0.01,0.01,-0.001137,-0.017466,0.01,-0.006722,0.01,-0.015874,0.01,0.01,0.00345,0.005869,-0.144243,0.009489,0.01,0.006925,-0.001243,-0.000494,0.01,0.005658,-0.009702,0.01,0.00118,0.003026,-0.018408,0.01,0.01,-0.005535,0.000958,-0.004538,-0.001761,-0.002001,0.007955,0.003137,-0.001856,-0.027713,-0.001987,0.007141,-0.001586,0.01,-0.00378,-0.069747,-0.034122,0.001455,0.00461,0.002596,0.01,0.003759,0.003555,-0.000722,-0.004872,0.004999,0.01,0.00232,-0.001518,0.004422,0.01,0.01,0.01,-0.007324,-0.029708,0.01,0.01,0.01,0.01,0.01,-0.015592,0.01,-0.003932,0.006161,0.005738,0.01,0.01,0.01,0.01,0.01,-0.006501,-0.001345,0.01,0.01,0.01,0.007303,0.01,-0.012574,0.01,0.01,-0.016041,0.007821,0.009269,0.009823,-0.023926,0.01,0.01,-0.031722,0.004012,0.005078,0.01,0.01,0.01,0.01,0.01,0.01,0.003885,-0.009016,-0.004499,-0.027423,0.01,0.005495,-0.010127,0.01,-0.212097,0.01,0.01,-0.006223,0.01,0.01,0.009595,0.01
2022-12-17,0.005654,0.01,0.01,0.01,-0.057044,0.009407,-0.005077,0.01,-0.04579,0.005892,0.01,0.008889,0.01,-0.020806,0.006932,0.006879,-0.014599,-0.000347,-0.011758,-0.006977,-0.010438,-0.012606,-0.011414,-0.009444,0.002777,-0.053808,-0.002135,-0.007254,0.01,0.01,-0.004322,-0.053665,-0.078563,0.00382,0.01,-0.008506,-0.034689,0.009707,0.003421,0.01,0.01,0.003413,-0.060761,-0.017138,0.004405,0.006814,0.005664,0.01,-0.019372,0.01,0.01,0.002428,0.01,-0.006518,0.009743,0.005008,0.00711,0.005688,0.007594,-0.035273,-0.030785,-0.091269,0.01,0.01,0.005414,0.01,-0.016339,-0.003022,0.01,-0.034297,-0.024928,0.001952,-0.009427,0.005998,0.003906,0.01,0.01,-0.039611,-0.020534,-0.013731,-0.014586,0.01,-0.036812,0.01,-0.034544,0.009355,0.01,0.003712,-0.001891,0.01,-0.022645,0.01,0.01,0.01,-0.001723,-0.020937,-0.020736,0.01,-0.004067,0.01,0.01,0.01,0.01,0.005824,-0.001437,0.00559,-0.031869,-0.003085,-0.039983,-0.004605,0.00671,-0.098167,0.01,0.01,0.000605,0.01,-0.011181,-0.02858,0.01
